timestamp,batch_name,gateway,model,api,provider,scenario_name,continent,country_code,city,region,as_name,conn_type,ttft,ttfb,total_time,success,error,finish_reason,model_used,flow_host,flow_remote_ip,flow_alpn,flow_http_status,flow_server,flow_conn_fresh
2026-08-06 17:19:43.764+00,batch-1786036638568,Cloudflare,claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,dallas,TX,google llc,Wired,1042,1042,4618,true,,end_turn,claude-sonnet-4-6,gateway.ai.cloudflare.com,172.65.90.67,http/1.1,200,cloudflare,false
2026-08-06 17:19:45.326+00,batch-1786036662162,Cloudflare,gpt-5.4,openai,openai,simple,NA,US,washington,DC,google llc,Wired,735,722,2262,true,,stop,gpt-5.4-2026-03-05,gateway.ai.cloudflare.com,,,200,cloudflare,
2026-08-06 17:19:46.223+00,batch-1786036699770,TrueFoundry,gpt-5.4,openai,openai,simple,NA,US,los angeles,CA,google llc,Wired,704,679,2037,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-06 17:19:47.103+00,batch-1786036640703,Kong,claude-sonnet-4-6,openai,anthropic,simple,NA,US,columbus,OH,google llc,Wired,4758,4757,4758,true,,,claude-sonnet-4-6,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 17:19:48.307+00,batch-1786036655630,Cloudflare,claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,north charleston,SC,google llc,Wired,2418,2416,6286,true,,end_turn,claude-sonnet-4-6,gateway.ai.cloudflare.com,172.65.90.67,http/1.1,200,cloudflare,false
2026-08-06 17:19:48.971+00,batch-1786036699727,TrueFoundry,gpt-5.4,openai,openai,simple,NA,US,las vegas,NV,google llc,Wired,881,779,2314,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-06 17:19:49.659+00,batch-1786036638568,Kong,gpt-5.4,openai,openai,simple,NA,US,dallas,TX,google llc,Wired,1387,1386,2032,true,,stop,gpt-5.4-2026-03-05,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 17:19:50.197+00,batch-1786036693728,TrueFoundry,gpt-5.4,openai,openai,simple,NA,US,salt lake city,UT,google llc,Wired,779,756,2295,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-06 17:19:50.590+00,batch-1786036654108,Cloudflare,claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,the dalles,OR,google llc,Wired,1718,1718,5437,true,,end_turn,claude-sonnet-4-6,gateway.ai.cloudflare.com,172.65.90.66,http/1.1,200,cloudflare,false
2026-08-06 17:19:51.385+00,batch-1786036649566,Kong,claude-sonnet-4-6,openai,anthropic,simple,NA,US,council bluffs,IA,google llc,Wired,5664,5662,5664,true,,,claude-sonnet-4-6,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 17:19:53.236+00,batch-1786036655630,Kong,gpt-5.4,openai,openai,simple,NA,US,north charleston,SC,google llc,Wired,1568,1568,2305,true,,stop,gpt-5.4-2026-03-05,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 17:19:53.645+00,batch-1786036699770,TrueFoundry,claude-sonnet-4-6,openai,anthropic,simple,NA,US,los angeles,CA,google llc,Wired,1026,1025,4698,true,,stop,claude-sonnet-4-6,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-06 17:19:54.041+00,batch-1786036662162,Cloudflare,claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,washington,DC,google llc,Wired,977,976,5385,true,,end_turn,claude-sonnet-4-6,gateway.ai.cloudflare.com,172.65.90.67,http/1.1,200,cloudflare,false
2026-08-06 17:19:55.999+00,batch-1786036654108,Kong,gpt-5.4,openai,openai,simple,NA,US,the dalles,OR,google llc,Wired,1606,1605,2681,true,,stop,gpt-5.4-2026-03-05,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 17:19:57.495+00,batch-1786036693728,TrueFoundry,claude-sonnet-4-6,openai,anthropic,simple,NA,US,salt lake city,UT,google llc,Wired,1198,1197,4863,true,,stop,claude-sonnet-4-6,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-06 17:19:57.535+00,batch-1786036699727,TrueFoundry,claude-sonnet-4-6,openai,anthropic,simple,NA,US,las vegas,NV,google llc,Wired,1141,1141,4920,true,,stop,claude-sonnet-4-6,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-06 17:19:58.682+00,batch-1786036662162,Kong,gpt-5.4,openai,openai,simple,NA,US,washington,DC,google llc,Wired,1662,1661,2359,true,,stop,gpt-5.4-2026-03-05,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 17:20:00.667+00,batch-1786036638568,Kong,claude-sonnet-4-6,openai,anthropic,simple,NA,US,dallas,TX,google llc,Wired,8413,8413,8414,true,,,claude-sonnet-4-6,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 17:20:00.949+00,batch-1786036655630,Kong,claude-sonnet-4-6,openai,anthropic,simple,NA,US,north charleston,SC,google llc,Wired,5178,5177,5178,true,,,claude-sonnet-4-6,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 17:20:03.495+00,batch-1786036654108,Kong,claude-sonnet-4-6,openai,anthropic,simple,NA,US,the dalles,OR,google llc,Wired,4736,4736,4736,true,,,claude-sonnet-4-6,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 17:20:05.978+00,batch-1786036662162,Kong,claude-sonnet-4-6,openai,anthropic,simple,NA,US,washington,DC,google llc,Wired,4755,4754,4755,true,,,claude-sonnet-4-6,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 17:20:15.002+00,batch-1786036699727,Vercel,gpt-5.4,openai,openai,simple,NA,US,las vegas,NV,google llc,Wired,712,697,1907,true,,stop,openai/gpt-5.4,ai-gateway.vercel.sh,,,200,Vercel,
2026-08-06 17:20:15.269+00,batch-1786036699770,Vercel,gpt-5.4,openai,openai,simple,NA,US,los angeles,CA,google llc,Wired,1049,1038,2762,true,,stop,openai/gpt-5.4,ai-gateway.vercel.sh,,,200,Vercel,
2026-08-06 17:20:21.497+00,batch-1786036693728,Vercel,gpt-5.4,openai,openai,simple,NA,US,salt lake city,UT,google llc,Wired,818,810,5655,true,,stop,openai/gpt-5.4,ai-gateway.vercel.sh,,,200,Vercel,
2026-08-06 17:20:22.591+00,batch-1786036699727,Vercel,claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,las vegas,NV,google llc,Wired,1538,1529,4976,true,,end_turn,anthropic/claude-sonnet-4.6,ai-gateway.vercel.sh,64.239.123.1,http/1.1,200,Vercel,true
2026-08-06 17:20:22.633+00,batch-1786036699770,Vercel,claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,los angeles,CA,google llc,Wired,1128,1125,4635,true,,end_turn,anthropic/claude-sonnet-4.6,ai-gateway.vercel.sh,64.239.123.193,http/1.1,200,Vercel,true
2026-08-06 17:20:27.102+00,batch-1786036699727,Cloudflare,gpt-5.4,openai,openai,simple,NA,US,las vegas,NV,google llc,Wired,674,664,2123,true,,stop,gpt-5.4-2026-03-05,gateway.ai.cloudflare.com,,,200,cloudflare,
2026-08-06 17:20:27.156+00,batch-1786036699770,Cloudflare,gpt-5.4,openai,openai,simple,NA,US,los angeles,CA,google llc,Wired,724,718,2368,true,,stop,gpt-5.4-2026-03-05,gateway.ai.cloudflare.com,,,200,cloudflare,
2026-08-06 17:20:29.514+00,batch-1786036693728,Vercel,claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,salt lake city,UT,google llc,Wired,1398,1389,5348,true,,end_turn,anthropic/claude-sonnet-4.6,ai-gateway.vercel.sh,64.239.123.1,http/1.1,200,Vercel,true
2026-08-06 17:20:33.812+00,batch-1786036693728,Cloudflare,gpt-5.4,openai,openai,simple,NA,US,salt lake city,UT,google llc,Wired,628,627,2120,true,,stop,gpt-5.4-2026-03-05,gateway.ai.cloudflare.com,,,200,cloudflare,
2026-08-06 17:20:34.867+00,batch-1786036699727,Cloudflare,claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,las vegas,NV,google llc,Wired,1040,1040,4792,true,,end_turn,claude-sonnet-4-6,gateway.ai.cloudflare.com,172.65.90.67,http/1.1,200,cloudflare,false
2026-08-06 17:20:35.633+00,batch-1786036699770,Cloudflare,claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,los angeles,CA,google llc,Wired,1336,1335,5064,true,,end_turn,claude-sonnet-4-6,gateway.ai.cloudflare.com,172.65.90.66,http/1.1,200,cloudflare,false
2026-08-06 17:20:40.639+00,batch-1786036699770,Kong,gpt-5.4,openai,openai,simple,NA,US,los angeles,CA,google llc,Wired,1469,1469,2259,true,,stop,gpt-5.4-2026-03-05,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 17:20:42.076+00,batch-1786036699727,Kong,gpt-5.4,openai,openai,simple,NA,US,las vegas,NV,google llc,Wired,1708,1707,2521,true,,stop,gpt-5.4-2026-03-05,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 17:20:42.096+00,batch-1786036693728,Cloudflare,claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,salt lake city,UT,google llc,Wired,1138,1137,5067,true,,end_turn,claude-sonnet-4-6,gateway.ai.cloudflare.com,172.65.90.66,http/1.1,200,cloudflare,false
2026-08-06 17:20:47.210+00,batch-1786036693728,Kong,gpt-5.4,openai,openai,simple,NA,US,salt lake city,UT,google llc,Wired,1781,1779,2412,true,,stop,gpt-5.4-2026-03-05,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 17:20:48.927+00,batch-1786036699770,Kong,claude-sonnet-4-6,openai,anthropic,simple,NA,US,los angeles,CA,google llc,Wired,5113,5112,5114,true,,,claude-sonnet-4-6,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 17:20:49.911+00,batch-1786036699727,Kong,claude-sonnet-4-6,openai,anthropic,simple,NA,US,las vegas,NV,google llc,Wired,5041,5040,5041,true,,,claude-sonnet-4-6,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 17:20:55.715+00,batch-1786036693728,Kong,claude-sonnet-4-6,openai,anthropic,simple,NA,US,salt lake city,UT,google llc,Wired,5037,5036,5037,true,,,claude-sonnet-4-6,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 19:10:16.327+00,batch-1786043409716,OpenAI (Direct),gpt-5.4,openai,openai,simple,AS,JP,大阪市,27,google llc,Wired,1106,1033,2721,true,,stop,gpt-5.4-2026-03-05,api.openai.com,,,200,cloudflare,
2026-08-06 19:10:17.779+00,batch-1786043409588,OpenAI (Direct),gpt-5.4,openai,openai,simple,AF,ZA,johannesburg,GP,google llc,Wired,1251,1248,2674,true,,stop,gpt-5.4-2026-03-05,api.openai.com,,,200,cloudflare,
2026-08-06 19:10:23.670+00,batch-1786043417150,OpenAI (Direct),gpt-5.4,openai,openai,simple,AS,TW,taipei,TPE,google llc,Wired,1347,1342,2794,true,,stop,gpt-5.4-2026-03-05,api.openai.com,,,200,cloudflare,
2026-08-06 19:10:25.072+00,batch-1786043409716,Anthropic (Direct),claude-sonnet-4-6,anthropic,anthropic,simple,AS,JP,大阪市,27,google llc,Wired,1940,1939,5840,true,,end_turn,claude-sonnet-4-6,api.anthropic.com,160.79.104.10,http/1.1,200,cloudflare,false
2026-08-06 19:10:28.342+00,batch-1786043409588,Anthropic (Direct),claude-sonnet-4-6,anthropic,anthropic,simple,AF,ZA,johannesburg,GP,google llc,Wired,1135,1132,5066,true,,end_turn,claude-sonnet-4-6,api.anthropic.com,160.79.104.10,http/1.1,200,cloudflare,false
2026-08-06 19:10:31.788+00,batch-1786043417150,Anthropic (Direct),claude-sonnet-4-6,anthropic,anthropic,simple,AS,TW,taipei,TPE,google llc,Wired,1367,1326,5007,true,,end_turn,claude-sonnet-4-6,api.anthropic.com,160.79.104.10,http/1.1,200,cloudflare,false
2026-08-06 19:10:32.032+00,batch-1786043409716,Edgee,gpt-5.4,openai,openai,simple,AS,JP,大阪市,27,google llc,Wired,1286,11,3087,true,,stop,gpt-5.4-2026-03-05,edgee.io,16.208.34.109,http/1.1,200,,false
2026-08-06 19:10:35.203+00,batch-1786043409588,Edgee,gpt-5.4,openai,openai,simple,AF,ZA,johannesburg,GP,google llc,Wired,1077,44,2797,true,,stop,gpt-5.4-2026-03-05,edgee.io,13.245.56.223,http/1.1,200,,false
2026-08-06 19:10:35.702+00,batch-1786043433315,OpenAI (Direct),gpt-5.4,openai,openai,simple,AS,HK,hong kong,NO REGION,google llc,Wired,0,,0,false,"403 Country, region, or territory not supported",,,,,,,,
2026-08-06 19:10:37.228+00,batch-1786043433315,Anthropic (Direct),claude-sonnet-4-6,anthropic,anthropic,simple,AS,HK,hong kong,NO REGION,google llc,Wired,0,,0,false,"HTTP 403: {
  ""error"": {
    ""type"": ""forbidden"",
    ""message"": ""Request not allowed""
  }
}",,,,,,,,
2026-08-06 19:10:38.173+00,batch-1786043417150,Edgee,gpt-5.4,openai,openai,simple,AS,TW,taipei,TPE,google llc,Wired,847,73,2965,true,,stop,gpt-5.4-2026-03-05,edgee.io,52.79.104.140,http/1.1,200,,false
2026-08-06 19:10:40.549+00,batch-1786043409716,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,AS,JP,大阪市,27,google llc,Wired,1190,25,5331,true,,end_turn,claude-sonnet-4-6,edgee.io,16.208.34.109,http/1.1,200,,true
2026-08-06 19:10:43.601+00,batch-1786043433315,Edgee,gpt-5.4,openai,openai,simple,AS,HK,hong kong,NO REGION,google llc,Wired,1055,65,2958,true,,stop,gpt-5.4-2026-03-05,edgee.io,43.209.112.53,http/1.1,200,,false
2026-08-06 19:10:45.173+00,batch-1786043409588,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,AF,ZA,johannesburg,GP,google llc,Wired,2319,107,6725,true,,end_turn,claude-sonnet-4-6,edgee.io,13.245.56.223,http/1.1,200,,true
2026-08-06 19:10:46.876+00,batch-1786043417150,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,AS,TW,taipei,TPE,google llc,Wired,1244,175,5335,true,,end_turn,claude-sonnet-4-6,edgee.io,3.34.100.50,http/1.1,200,,true
2026-08-06 19:10:50.343+00,batch-1786043444664,OpenAI (Direct),gpt-5.4,openai,openai,simple,AS,JP,tokyo,13,google llc,Wired,805,764,2222,true,,stop,gpt-5.4-2026-03-05,api.openai.com,,,200,cloudflare,
2026-08-06 19:10:50.616+00,batch-1786043409588,OpenRouter,gpt-5.4,openai,openai,simple,AF,ZA,johannesburg,GP,google llc,Wired,1084,798,2518,true,,stop,openai/gpt-5.4,openrouter.ai,,,200,cloudflare,
2026-08-06 19:10:51.875+00,batch-1786043433315,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,AS,HK,hong kong,NO REGION,google llc,Wired,1257,184,4989,true,,end_turn,claude-sonnet-4-6,edgee.io,43.209.112.53,http/1.1,200,,true
2026-08-06 19:10:53.527+00,batch-1786043433315,OpenRouter,gpt-5.4,openai,openai,simple,AS,HK,hong kong,NO REGION,google llc,Wired,0,,0,false,403 This model is not available in your region.,,,,,,,,
2026-08-06 19:10:53.873+00,batch-1786043409716,OpenRouter,gpt-5.4,openai,openai,simple,AS,JP,大阪市,27,google llc,Wired,4560,3913,6908,true,,stop,openai/gpt-5.4,openrouter.ai,,,200,cloudflare,
2026-08-06 19:10:54.480+00,batch-1786043417150,OpenRouter,gpt-5.4,openai,openai,simple,AS,TW,taipei,TPE,google llc,Wired,1081,701,4501,true,,stop,openai/gpt-5.4,openrouter.ai,,,200,cloudflare,
2026-08-06 19:10:54.958+00,batch-1786043433315,OpenRouter,claude-sonnet-4-6,anthropic,anthropic,simple,AS,HK,hong kong,NO REGION,google llc,Wired,0,,0,false,"HTTP 403: {""error"":{""message"":""This model is not available in your region."",""code"":403}}",,,,,,,,
2026-08-06 19:10:57.855+00,batch-1786043444664,Anthropic (Direct),claude-sonnet-4-6,anthropic,anthropic,simple,AS,JP,tokyo,13,google llc,Wired,1005,1004,4858,true,,end_turn,claude-sonnet-4-6,api.anthropic.com,160.79.104.10,http/1.1,200,cloudflare,false
2026-08-06 19:10:59.927+00,batch-1786043409588,OpenRouter,claude-sonnet-4-6,anthropic,anthropic,simple,AF,ZA,johannesburg,GP,google llc,Wired,2745,2744,6510,true,,end_turn,anthropic/claude-sonnet-4.6,openrouter.ai,104.18.2.115,http/1.1,200,cloudflare,true
2026-08-06 19:11:02.634+00,batch-1786043409716,OpenRouter,claude-sonnet-4-6,anthropic,anthropic,simple,AS,JP,大阪市,27,google llc,Wired,2032,2028,5878,true,,end_turn,anthropic/claude-sonnet-4.6,openrouter.ai,104.18.3.115,http/1.1,200,cloudflare,true
2026-08-06 19:11:03.132+00,batch-1786043417150,OpenRouter,claude-sonnet-4-6,anthropic,anthropic,simple,AS,TW,taipei,TPE,google llc,Wired,1404,1401,5084,true,,end_turn,anthropic/claude-sonnet-4.6,openrouter.ai,104.18.2.115,http/1.1,200,cloudflare,true
2026-08-06 19:11:03.721+00,batch-1786043444664,Edgee,gpt-5.4,openai,openai,simple,AS,JP,tokyo,13,google llc,Wired,1222,14,2756,true,,stop,gpt-5.4-2026-03-05,edgee.io,16.76.36.8,http/1.1,200,,false
2026-08-06 19:11:11.732+00,batch-1786043444664,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,AS,JP,tokyo,13,google llc,Wired,1061,28,5074,true,,end_turn,claude-sonnet-4-6,edgee.io,16.76.36.8,http/1.1,200,,true
2026-08-06 19:11:17.321+00,batch-1786043444664,OpenRouter,gpt-5.4,openai,openai,simple,AS,JP,tokyo,13,google llc,Wired,1105,682,2515,true,,stop,openai/gpt-5.4,openrouter.ai,,,200,cloudflare,
2026-08-06 19:11:21.529+00,batch-1786043475594,OpenAI (Direct),gpt-5.4,openai,openai,simple,AS,KR,seoul,11,google llc,Wired,1284,1273,2750,true,,stop,gpt-5.4-2026-03-05,api.openai.com,,,200,cloudflare,
2026-08-06 19:11:22.405+00,batch-1786043476593,OpenAI (Direct),gpt-5.4,openai,openai,simple,AS,ID,jakarta,JK,google llc,Wired,771,769,2182,true,,stop,gpt-5.4-2026-03-05,api.openai.com,,,200,cloudflare,
2026-08-06 19:11:22.979+00,batch-1786043475538,OpenAI (Direct),gpt-5.4,openai,openai,simple,AS,IN,new delhi,DL,google llc,Wired,997,995,2479,true,,stop,gpt-5.4-2026-03-05,api.openai.com,,,200,cloudflare,
2026-08-06 19:11:25.406+00,batch-1786043444664,OpenRouter,claude-sonnet-4-6,anthropic,anthropic,simple,AS,JP,tokyo,13,google llc,Wired,1213,1211,5088,true,,end_turn,anthropic/claude-sonnet-4.6,openrouter.ai,104.18.3.115,http/1.1,200,cloudflare,true
2026-08-06 19:11:26.522+00,batch-1786043433315,TrueFoundry,gpt-5.4,openai,openai,simple,AS,HK,hong kong,NO REGION,google llc,Wired,994,971,2676,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-06 19:11:26.590+00,batch-1786043480543,OpenAI (Direct),gpt-5.4,openai,openai,simple,AS,IN,mumbai,MH,google llc,Wired,1227,1221,2509,true,,stop,gpt-5.4-2026-03-05,api.openai.com,,,200,cloudflare,
2026-08-06 19:11:29.720+00,batch-1786043475594,Anthropic (Direct),claude-sonnet-4-6,anthropic,anthropic,simple,AS,KR,seoul,11,google llc,Wired,1283,1282,5215,true,,end_turn,claude-sonnet-4-6,api.anthropic.com,160.79.104.10,http/1.1,200,cloudflare,false
2026-08-06 19:11:30.653+00,batch-1786043476593,Anthropic (Direct),claude-sonnet-4-6,anthropic,anthropic,simple,AS,ID,jakarta,JK,google llc,Wired,1188,1187,5060,true,,end_turn,claude-sonnet-4-6,api.anthropic.com,160.79.104.10,http/1.1,200,cloudflare,false
2026-08-06 19:11:31.049+00,batch-1786043475538,Anthropic (Direct),claude-sonnet-4-6,anthropic,anthropic,simple,AS,IN,new delhi,DL,google llc,Wired,1098,1097,4734,true,,end_turn,claude-sonnet-4-6,api.anthropic.com,160.79.104.10,http/1.1,200,cloudflare,false
2026-08-06 19:11:31.878+00,batch-1786043486193,OpenAI (Direct),gpt-5.4,openai,openai,simple,AS,SG,singapore,01,google llc,Wired,837,800,2354,true,,stop,gpt-5.4-2026-03-05,api.openai.com,,,200,cloudflare,
2026-08-06 19:11:34.363+00,batch-1786043433315,TrueFoundry,claude-sonnet-4-6,openai,anthropic,simple,AS,HK,hong kong,NO REGION,google llc,Wired,1160,1159,4743,true,,stop,claude-sonnet-4-6,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-06 19:11:34.754+00,batch-1786043480543,Anthropic (Direct),claude-sonnet-4-6,anthropic,anthropic,simple,AS,IN,mumbai,MH,google llc,Wired,1086,1086,4671,true,,end_turn,claude-sonnet-4-6,api.anthropic.com,160.79.104.10,http/1.1,200,cloudflare,false
2026-08-06 19:11:35.399+00,batch-1786043475594,Edgee,gpt-5.4,openai,openai,simple,AS,KR,seoul,11,google llc,Wired,1112,13,2886,true,,stop,gpt-5.4-2026-03-05,edgee.io,52.79.104.140,http/1.1,200,,false
2026-08-06 19:11:36.437+00,batch-1786043476593,Edgee,gpt-5.4,openai,openai,simple,AS,ID,jakarta,JK,google llc,Wired,816,27,2642,true,,stop,gpt-5.4-2026-03-05,edgee.io,15.232.69.54,http/1.1,200,,false
2026-08-06 19:11:36.571+00,batch-1786043475538,Edgee,gpt-5.4,openai,openai,simple,AS,IN,new delhi,DL,google llc,Wired,946,56,2468,true,,stop,gpt-5.4-2026-03-05,edgee.io,16.113.57.251,http/1.1,200,,false
2026-08-06 19:11:39.992+00,batch-1786043480543,Edgee,gpt-5.4,openai,openai,simple,AS,IN,mumbai,MH,google llc,Wired,787,19,2445,true,,stop,gpt-5.4-2026-03-05,edgee.io,15.252.55.232,http/1.1,200,,false
2026-08-06 19:11:40.762+00,batch-1786043486193,Anthropic (Direct),claude-sonnet-4-6,anthropic,anthropic,simple,AS,SG,singapore,01,google llc,Wired,1239,1237,5178,true,,end_turn,claude-sonnet-4-6,api.anthropic.com,160.79.104.10,http/1.1,200,cloudflare,false
2026-08-06 19:11:43.997+00,batch-1786043475594,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,AS,KR,seoul,11,google llc,Wired,1467,24,5548,true,,end_turn,claude-sonnet-4-6,edgee.io,3.34.100.50,http/1.1,200,,true
2026-08-06 19:11:45.105+00,batch-1786043475538,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,AS,IN,new delhi,DL,google llc,Wired,1552,133,5460,true,,end_turn,claude-sonnet-4-6,edgee.io,16.113.57.251,http/1.1,200,,true
2026-08-06 19:11:46.982+00,batch-1786043476593,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,AS,ID,jakarta,JK,google llc,Wired,2338,65,6774,true,,end_turn,claude-sonnet-4-6,edgee.io,15.232.69.54,http/1.1,200,,true
2026-08-06 19:11:47.442+00,batch-1786043409588,TrueFoundry,gpt-5.4,openai,openai,simple,AF,ZA,johannesburg,GP,google llc,Wired,1023,997,2436,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-06 19:11:47.616+00,batch-1786043486193,Edgee,gpt-5.4,openai,openai,simple,AS,SG,singapore,01,google llc,Wired,1281,20,3029,true,,stop,gpt-5.4-2026-03-05,edgee.io,13.228.212.240,http/1.1,200,,false
2026-08-06 19:11:49.643+00,batch-1786043475594,OpenRouter,gpt-5.4,openai,openai,simple,AS,KR,seoul,11,google llc,Wired,917,606,2738,true,,stop,openai/gpt-5.4,openrouter.ai,,,200,cloudflare,
2026-08-06 19:11:50.508+00,batch-1786043417150,TrueFoundry,gpt-5.4,openai,openai,simple,AS,TW,taipei,TPE,google llc,Wired,1051,1019,2504,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-06 19:11:51.905+00,batch-1786043480543,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,AS,IN,mumbai,MH,google llc,Wired,3803,24,8074,true,,end_turn,claude-sonnet-4-6,edgee.io,15.252.55.232,http/1.1,200,,true
2026-08-06 19:11:51.968+00,batch-1786043409716,TrueFoundry,gpt-5.4,openai,openai,simple,AS,JP,大阪市,27,google llc,Wired,859,836,2428,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-06 19:11:52.830+00,batch-1786043476593,OpenRouter,gpt-5.4,openai,openai,simple,AS,ID,jakarta,JK,google llc,Wired,1122,828,2689,true,,stop,openai/gpt-5.4,openrouter.ai,,,200,cloudflare,
